,Taxon,Genus,Hybrid.marker,Species,Abbrev,Infraspecific.rank,Infraspecific,Authority,ID,Plant.Name.Index,TPL.version,Taxonomic.status,Family,New.Genus,New.Hybrid.marker,New.Species,New.Infraspecific.rank,New.Infraspecific,New.Authority,New.ID,New.Taxonomic.status,Typo,WFormat,Higher.level,Date
976,MONOPTILON BELLIOIDES,MONOPTILON,,bellioides,NA,NA,,,gcc-142000,TRUE,1.1,Accepted,Compositae,Monoptilon,,bellioides,,,(A.Gray) H.M.Hall,gcc-142000,Accepted,FALSE,FALSE,FALSE,12/26/24
977,MONTIA LINEARIS,MONTIA,,linearis,NA,NA,,,tro-26200142,TRUE,1.1,Accepted,Montiaceae,Montia,,linearis,,,(Douglas ex Hook.) Greene,tro-26200142,Accepted,FALSE,FALSE,FALSE,12/26/24
978,MORELLA CERIFERA,MORELLA,,cerifera,NA,NA,,,kew-2501792,TRUE,1.1,Accepted,Myricaceae,Morella,,cerifera,,,(L.) Small,kew-2501792,Accepted,FALSE,FALSE,FALSE,12/26/24
979,MUHLENBERGIA ARENICOLA,MUHLENBERGIA,,arenicola,NA,NA,,,kew-424949,TRUE,1.1,Accepted,Poaceae,Muhlenbergia,,arenicola,,,Buckley,kew-424949,Accepted,FALSE,FALSE,FALSE,12/26/24
980,MUHLENBERGIA CAPILLARIS,MUHLENBERGIA,,capillaris,NA,NA,,,kew-424998,TRUE,1.1,Accepted,Poaceae,Muhlenbergia,,capillaris,,,(Lam.) Trin.,kew-424998,Accepted,FALSE,FALSE,FALSE,12/26/24
981,MUHLENBERGIA RACEMOSA,MUHLENBERGIA,,racemosa,NA,NA,,,kew-425218,TRUE,1.1,Accepted,Poaceae,Muhlenbergia,,racemosa,,,"(Michx.) Britton, Stern & Poggenb.",kew-425218,Accepted,FALSE,FALSE,FALSE,12/26/24
982,MUHLENBERGIA RICHARDSONIS,MUHLENBERGIA,,richardsonis,NA,NA,,,kew-425233,TRUE,1.1,Accepted,Poaceae,Muhlenbergia,,richardsonis,,,(Trin.) Rydb.,kew-425233,Accepted,FALSE,FALSE,FALSE,12/26/24
983,MURDANNIA NUDIFLORA,MURDANNIA,,nudiflora,NA,NA,,,kew-254705,TRUE,1.1,Accepted,Commelinaceae,Murdannia,,nudiflora,,,(L.) Brenan,kew-254705,Accepted,FALSE,FALSE,FALSE,12/26/24
984,MYOSCHILOS OBLONGUM,MYOSCHILOS,,oblongum,NA,NA,,,kew-2510558,TRUE,1.1,Accepted,Santalaceae,Myoschilos,,oblongum,,,Ruiz & Pav.,kew-2510558,Accepted,FALSE,FALSE,FALSE,12/26/24
985,MYOSOTIS ARVENSIS,MYOSOTIS,,arvensis,NA,NA,,,kew-2357149,TRUE,1.1,Accepted,Boraginaceae,Myosotis,,arvensis,,,(L.) Hill,kew-2357149,Accepted,FALSE,FALSE,FALSE,12/26/24
986,MYOSOTIS DISCOLOR,MYOSOTIS,,discolor,NA,NA,,,kew-2357600,TRUE,1.1,Accepted,Boraginaceae,Myosotis,,discolor,,,Pers.,kew-2357600,Accepted,FALSE,FALSE,FALSE,12/26/24
987,MYOSOTIS STRICTA,MYOSOTIS,,stricta,NA,NA,,,kew-2358247,TRUE,1.1,Accepted,Boraginaceae,Myosotis,,stricta,,,Link ex Roem. & Schult.,kew-2358247,Accepted,FALSE,FALSE,FALSE,12/26/24
988,NAMA ARETIOIDES,NAMA,,aretioides,NA,NA,,,tro-16200295,TRUE,1.1,Accepted,Boraginaceae,Nama,,aretioides,,,(Hook. & Arn.) Brand,tro-16200295,Accepted,FALSE,FALSE,FALSE,12/26/24
989,NARDOPHYLLUM BRYOIDES,NARDOPHYLLUM,,bryoides,NA,NA,,,gcc-138651,TRUE,1.1,Accepted,Compositae,Nardophyllum,,bryoides,,,(Lam.) Cabrera,gcc-138651,Accepted,FALSE,FALSE,FALSE,12/26/24
990,NARTHECIUM OSSIFRAGUM,NARTHECIUM,,ossifragum,NA,NA,,,kew-282407,TRUE,1.1,Accepted,Nartheciaceae,Narthecium,,ossifragum,,,(L.) Huds.,kew-282407,Accepted,FALSE,FALSE,FALSE,12/26/24
991,NASSAUVIA ACULEATA,NASSAUVIA,,aculeata,NA,NA,,,gcc-92938,TRUE,1.1,Synonym,Compositae,Nassauvia,,aculeata,var.,aculeata,,gcc-70186,Unresolved,FALSE,FALSE,FALSE,12/26/24
992,NASSAUVIA DARWINII,NASSAUVIA,,darwinii,NA,NA,,,gcc-80400,TRUE,1.1,Accepted,Compositae,Nassauvia,,darwinii,,,(Hook. & Arn.) O.Hoffm. & Dusén ex O.Hoffm. & Dusén,gcc-80400,Accepted,FALSE,FALSE,FALSE,12/26/24
993,NASSAUVIA GLOMERULOSA,NASSAUVIA,,glomerulosa,NA,NA,,,gcc-36099,TRUE,1.1,Accepted,Compositae,Nassauvia,,glomerulosa,,,(Lag. ex Lindl.) D.Don,gcc-36099,Accepted,FALSE,FALSE,FALSE,12/26/24
994,NASSELLA LONGIGLUMIS,NASSELLA,,longiglumis,NA,NA,,,kew-425536,TRUE,1.1,Accepted,Poaceae,Nassella,,longiglumis,,,(Phil.) Barkworth,kew-425536,Accepted,FALSE,FALSE,FALSE,12/26/24
995,NASSELLA NEESIANA,NASSELLA,,neesiana,NA,NA,,,kew-425549,TRUE,1.1,Accepted,Poaceae,Nassella,,neesiana,,,(Trin. & Rupr.) Barkworth,kew-425549,Accepted,FALSE,FALSE,FALSE,12/26/24
996,NASSELLA NUTANS,NASSELLA,,nutans,NA,NA,,,kew-425554,TRUE,1.1,Accepted,Poaceae,Nassella,,nutans,,,(Hack.) Barkworth,kew-425554,Accepted,FALSE,FALSE,FALSE,12/26/24
997,NASSELLA TENUIS,NASSELLA,,tenuis,NA,NA,,,kew-425592,TRUE,1.1,Accepted,Poaceae,Nassella,,tenuis,,,(Phil.) Barkworth,kew-425592,Accepted,FALSE,FALSE,FALSE,12/26/24
998,NASSELLA TRICHOTOMA,NASSELLA,,trichotoma,NA,NA,,,kew-425596,TRUE,1.1,Accepted,Poaceae,Nassella,,trichotoma,,,(Nees) Hack. & Arechav.,kew-425596,Accepted,FALSE,FALSE,FALSE,12/26/24
999,NASSELLA VIRIDULA,NASSELLA,,viridula,NA,NA,,,kew-425602,TRUE,1.1,Accepted,Poaceae,Nassella,,viridula,,,(Trin.) Barkworth,kew-425602,Accepted,FALSE,FALSE,FALSE,12/26/24
1000,NAVARRETIA INTERTEXTA SSP. PROPINQUA,NAVARRETIA,,intertexta,NA,NA,,SSP. PROPINQUA,kew-2381973,TRUE,1.1,Accepted,Polemoniaceae,Navarretia,,intertexta,,,(Benth.) Hook.,kew-2381973,Accepted,FALSE,FALSE,FALSE,12/26/24
1001,NEMOPHILA PARVIFLORA,NEMOPHILA,,parviflora,NA,NA,,,tro-16200101,TRUE,1.1,Accepted,Boraginaceae,Nemophila,,parviflora,,,Douglas ex Benth.,tro-16200101,Accepted,FALSE,FALSE,FALSE,12/26/24
1002,NEOTTIA OVATA,NEOTTIA,,ovata,NA,NA,,,kew-134271,TRUE,1.1,Accepted,Orchidaceae,Neottia,,ovata,,,(L.) Bluff & Fingerh.,kew-134271,Accepted,FALSE,FALSE,FALSE,12/26/24
1003,NEPTUNIA LUTEA,NEPTUNIA,,lutea,NA,NA,,,ild-20258,TRUE,1.1,Accepted,Leguminosae,Neptunia,,lutea,,,(Leavenw.) Benth.,ild-20258,Accepted,FALSE,FALSE,FALSE,12/26/24
1004,NEURACHNE ALOPECUROIDEA,NEURACHNE,,alopecuroidea,NA,NA,,,tro-25515883,TRUE,1.1,Accepted,Poaceae,Neurachne,,alopecuroidea,,,R. Br.,tro-25515883,Accepted,FALSE,FALSE,FALSE,12/26/24
1005,NOTHOCALAIS TROXIMOIDES,NOTHOCALAIS,,troximoides,NA,NA,,,gcc-127563,TRUE,1.1,Accepted,Compositae,Nothocalais,,troximoides,,,(A.Gray) Greene,gcc-127563,Accepted,FALSE,FALSE,FALSE,12/26/24
1006,NOTHOSCORDUM BIVALVE,NOTHOSCORDUM,,bivalve,NA,NA,,,kew-282211,TRUE,1.1,Accepted,Amaryllidaceae,Nothoscordum,,bivalve,,,(L.) Britton,kew-282211,Accepted,FALSE,FALSE,FALSE,12/26/24
1007,NOTICASTRUM SERICEUM,NOTICASTRUM,,sericeum,NA,NA,,,gcc-130880,TRUE,1.1,Accepted,Compositae,Noticastrum,,sericeum,,,(Less.) Less. ex Phil.,gcc-130880,Accepted,FALSE,FALSE,FALSE,12/26/24
1008,OEMLERIA CERASIFORMIS,OEMLERIA,,cerasiformis,NA,NA,,,rjp-1118,TRUE,1.1,Accepted,Rosaceae,Oemleria,,cerasiformis,,,(Torr. & A.Gray ex Hook. & Arn.) J.W.Landon,rjp-1118,Accepted,FALSE,FALSE,FALSE,12/26/24
1009,OENOTHERA BIENNIS,OENOTHERA,,biennis,NA,NA,,,kew-2399189,TRUE,1.1,Accepted,Onagraceae,Oenothera,,biennis,,,L.,kew-2399189,Accepted,FALSE,FALSE,FALSE,12/26/24
1010,OLDENLANDIA CORYMBOSA,OLDENLANDIA,,corymbosa,NA,NA,,,kew-138322,TRUE,1.1,Accepted,Rubiaceae,Oldenlandia,,corymbosa,,,L.,kew-138322,Accepted,FALSE,FALSE,FALSE,12/26/24
1011,OLDENLANDIA PTEROSPORA,OLDENLANDIA,,pterospora,NA,NA,,,kew-138675,TRUE,1.1,Accepted,Rubiaceae,Oldenlandia,,pterospora,,,(F.Muell.) F.Muell.,kew-138675,Accepted,FALSE,FALSE,FALSE,12/26/24
1012,OLSYNIUM JUNCEUM,OLSYNIUM,,junceum,NA,NA,,,kew-324181,TRUE,1.1,Accepted,Iridaceae,Olsynium,,junceum,,,(E.Mey. ex C.Presl) Goldblatt,kew-324181,Accepted,FALSE,FALSE,FALSE,12/26/24
1013,ONONIS MINUTISSIMA,ONONIS,,minutissima,NA,NA,,,ild-7956,TRUE,1.1,Accepted,Leguminosae,Ononis,,minutissima,,,L.,ild-7956,Accepted,FALSE,FALSE,FALSE,12/26/24
1014,OPUNTIA PHAEACANTHA,OPUNTIA,,phaeacantha,NA,NA,,,tro-5100078,TRUE,1.1,Accepted,Cactaceae,Opuntia,,phaeacantha,,,Engelm.,tro-5100078,Accepted,FALSE,FALSE,FALSE,12/26/24
1015,OPUNTIA POLYACANTHA,OPUNTIA,,polyacantha,NA,NA,,,tro-5100168,TRUE,1.1,Accepted,Cactaceae,Opuntia,,polyacantha,,,Haw.,tro-5100168,Accepted,FALSE,FALSE,FALSE,12/26/24
1016,OREOCHLOA DISTICHA,OREOCHLOA,,disticha,NA,NA,,,kew-426500,TRUE,1.1,Accepted,Poaceae,Oreochloa,,disticha,,,(Wulfen) Link,kew-426500,Accepted,FALSE,FALSE,FALSE,12/26/24
1017,OROBANCHE UNIFLORA,OROBANCHE,,uniflora,NA,NA,,,tro-23600066,TRUE,1.1,Accepted,Orobanchaceae,Orobanche,,uniflora,,,L.,tro-23600066,Accepted,FALSE,FALSE,FALSE,12/26/24
1018,ORTHOCARPUS LUTEUS,ORTHOCARPUS,,luteus,NA,NA,,,tro-29200122,TRUE,1.1,Accepted,Orobanchaceae,Orthocarpus,,luteus,,,Nutt.,tro-29200122,Accepted,FALSE,FALSE,FALSE,12/26/24
1019,ORTHOCARPUS TOLMIEI,ORTHOCARPUS,,tolmiei,NA,NA,,,tro-29200131,TRUE,1.1,Accepted,Orobanchaceae,Orthocarpus,,tolmiei,,,Hook. & Arn.,tro-29200131,Accepted,FALSE,FALSE,FALSE,12/26/24
1020,ORTHOPAPPUS ANGUSTIFOLIUS,ORTHOPAPPUS,,angustifolius,NA,NA,,,gcc-94583,TRUE,1.1,Accepted,Compositae,Orthopappus,,angustifolius,,,(Sw.) Gleason,gcc-94583,Accepted,FALSE,FALSE,FALSE,12/26/24
1021,OTTLEYA STRIGOSA,OTTLEYA,,strigosa,NA,NA,,,ild-41112,TRUE,1.1,Accepted,Leguminosae,Ottleya,,strigosa,,,(Nutt.) D.D.Sokoloff,ild-41112,Accepted,FALSE,FALSE,FALSE,12/26/24
1022,OXALIS ACETOSELLA,OXALIS,,acetosella,NA,NA,,,kew-2394737,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,acetosella,,,L.,kew-2394737,Accepted,FALSE,FALSE,FALSE,12/26/24
1023,OXALIS ARTICULATA,OXALIS,,articulata,NA,NA,,,kew-2394837,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,articulata,,,Savigny,kew-2394837,Accepted,FALSE,FALSE,FALSE,12/26/24
1024,OXALIS BRASILIENSIS,OXALIS,,brasiliensis,NA,NA,,,tro-50080218,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,brasiliensis,,,G. Lodd.,tro-50080218,Accepted,FALSE,FALSE,FALSE,12/26/24
1025,OXALIS CONORRHIZA,OXALIS,,conorrhiza,NA,NA,,,kew-2394651,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,conorrhiza,,,Jacq.,kew-2394651,Accepted,FALSE,FALSE,FALSE,12/26/24
1026,OXALIS CORNICULATA,OXALIS,,corniculata,NA,NA,,,kew-2394644,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,corniculata,,,L.,kew-2394644,Accepted,FALSE,FALSE,FALSE,12/26/24
1027,OXALIS DILLENII,OXALIS,,dillenii,NA,NA,,,kew-2395168,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,dillenii,,,Jacq.,kew-2395168,Accepted,FALSE,FALSE,FALSE,12/26/24
1028,OXALIS ENNEAPHYLLA,OXALIS,,enneaphylla,NA,NA,,,tro-23700921,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,enneaphylla,,,Cav.,tro-23700921,Accepted,FALSE,FALSE,FALSE,12/26/24
1029,OXALIS ERIOCARPA,OXALIS,,eriocarpa,NA,NA,,,tro-23700119,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,eriocarpa,,,DC.,tro-23700119,Accepted,FALSE,FALSE,FALSE,12/26/24
1030,OXALIS LASIOPETALA,OXALIS,,lasiopetala,NA,NA,,,tro-23700026,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,lasiopetala,,,Zucc.,tro-23700026,Accepted,FALSE,FALSE,FALSE,12/26/24
1031,OXALIS ROSEA,OXALIS,,rosea,NA,NA,,,kew-2393758,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,rosea,,,Jacq.,kew-2393758,Accepted,FALSE,FALSE,FALSE,12/26/24
1032,OXALIS STRICTA,OXALIS,,stricta,NA,NA,,,kew-2394269,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,stricta,,,L.,kew-2394269,Accepted,FALSE,FALSE,FALSE,12/26/24
1033,OXALIS TORTUOSA,OXALIS,,tortuosa,NA,NA,,,tro-23700982,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,tortuosa,,,Lindl.,tro-23700982,Accepted,FALSE,FALSE,FALSE,12/26/24
1034,OXALIS VIRGOSA,OXALIS,,virgosa,NA,NA,,,tro-50179671,TRUE,1.1,Accepted,Oxalidaceae,Oxalis,,virgosa,,,Molina,tro-50179671,Accepted,FALSE,FALSE,FALSE,12/26/24
1035,OXYTHECA PERFOLIATA,OXYTHECA,,perfoliata,NA,NA,,,tro-26000165,TRUE,1.1,Accepted,Polygonaceae,Oxytheca,,perfoliata,,,Torr. & A. Gray,tro-26000165,Accepted,FALSE,FALSE,FALSE,12/26/24
1036,PACKERA CANA,PACKERA,,cana,NA,NA,,,gcc-5163,TRUE,1.1,Accepted,Compositae,Packera,,cana,,,(Hook.) W.A.Weber & Á.Löve,gcc-5163,Accepted,FALSE,FALSE,FALSE,12/26/24
1037,PANICUM ACUMINATUM,PANICUM,,acuminatum,NA,NA,,,kew-427087,TRUE,1.1,Accepted,Poaceae,Panicum,,acuminatum,,,Sw.,kew-427087,Accepted,FALSE,FALSE,FALSE,12/26/24
1038,PANICUM AEQUINERVE,PANICUM,,aequinerve,NA,NA,,,kew-427138,TRUE,1.1,Accepted,Poaceae,Panicum,,aequinerve,,,Nees,kew-427138,Accepted,FALSE,FALSE,FALSE,12/26/24
1039,PANICUM ANCEPS,PANICUM,,anceps,NA,NA,,,kew-427229,TRUE,1.1,Accepted,Poaceae,Panicum,,anceps,,,Michx.,kew-427229,Accepted,FALSE,FALSE,FALSE,12/26/24
1040,PANICUM BERGII,PANICUM,,bergii,NA,NA,,,kew-427422,TRUE,1.1,Accepted,Poaceae,Panicum,,bergii,,,Arechav.,kew-427422,Accepted,FALSE,FALSE,FALSE,12/26/24
1041,PANICUM BRACHYANTHUM,PANICUM,,brachyanthum,NA,NA,,,kew-427488,TRUE,1.1,Accepted,Poaceae,Panicum,,brachyanthum,,,Steud.,kew-427488,Accepted,FALSE,FALSE,FALSE,12/26/24
1042,PANICUM CAPILLARE,PANICUM,,capillare,NA,NA,,,kew-427592,TRUE,1.1,Accepted,Poaceae,Panicum,,capillare,,,L.,kew-427592,Accepted,FALSE,FALSE,FALSE,12/26/24
1043,PANICUM COMMUTATUM,PANICUM,,commutatum,NA,NA,,,kew-427779,TRUE,1.1,Accepted,Poaceae,Panicum,,commutatum,,,Schult.,kew-427779,Accepted,FALSE,FALSE,FALSE,12/26/24
1044,PANICUM GOUINII,PANICUM,,gouinii,NA,NA,,,kew-428495,TRUE,1.1,Accepted,Poaceae,Panicum,,gouinii,,,E.Fourn.,kew-428495,Accepted,FALSE,FALSE,FALSE,12/26/24
1045,PANICUM HIRTICAULE,PANICUM,,hirticaule,NA,NA,,,kew-428622,TRUE,1.1,Accepted,Poaceae,Panicum,,hirticaule,,,J.Presl,kew-428622,Accepted,FALSE,FALSE,FALSE,12/26/24
1046,PANICUM LAXIFLORUM,PANICUM,,laxiflorum,NA,NA,,,kew-428971,TRUE,1.1,Accepted,Poaceae,Panicum,,laxiflorum,,,Lam.,kew-428971,Accepted,FALSE,FALSE,FALSE,12/26/24
1047,PANICUM MAXIMUM,PANICUM,,maximum,NA,NA,,,kew-429196,TRUE,1.1,Accepted,Poaceae,Panicum,,maximum,,,Jacq.,kew-429196,Accepted,FALSE,FALSE,FALSE,12/26/24
1048,PANICUM OLIGOSANTHES,PANICUM,,oligosanthes,NA,NA,,,kew-429545,TRUE,1.1,Accepted,Poaceae,Panicum,,oligosanthes,,,Schult.,kew-429545,Accepted,FALSE,FALSE,FALSE,12/26/24
1049,PANICUM PERLONGUM,PANICUM,,perlongum,NA,NA,,,kew-429736,TRUE,1.1,Accepted,Poaceae,Panicum,,perlongum,,,Nash,kew-429736,Accepted,FALSE,FALSE,FALSE,12/26/24
1050,PANICUM SABULORUM,PANICUM,,sabulorum,NA,NA,,,kew-430176,TRUE,1.1,Accepted,Poaceae,Panicum,,sabulorum,,,Lam.,kew-430176,Accepted,FALSE,FALSE,FALSE,12/26/24
1051,PANICUM URVILLEANUM,PANICUM,,urvilleanum,NA,NA,,,kew-430743,TRUE,1.1,Accepted,Poaceae,Panicum,,urvilleanum,,,Kunth,kew-430743,Accepted,FALSE,FALSE,FALSE,12/26/24
1052,PANICUM VIRGATUM,PANICUM,,virgatum,NA,NA,,,kew-430831,TRUE,1.1,Accepted,Poaceae,Panicum,,virgatum,,,L.,kew-430831,Accepted,FALSE,FALSE,FALSE,12/26/24
1053,PAPAVER RHOEAS,PAPAVER,,rhoeas,NA,NA,,,kew-2561554,TRUE,1.1,Accepted,Papaveraceae,Papaver,,rhoeas,,,L.,kew-2561554,Accepted,FALSE,FALSE,FALSE,12/26/24
1054,PAPPOPHORUM CAESPITOSUM,PAPPOPHORUM,,caespitosum,NA,NA,,,kew-430948,TRUE,1.1,Accepted,Poaceae,Pappophorum,,caespitosum,,,R.E.Fr.,kew-430948,Accepted,FALSE,FALSE,FALSE,12/26/24
1055,PAPPOPHORUM KRAPOVICKASII,PAPPOPHORUM,,krapovickasii,NA,NA,,,kew-430965,TRUE,1.1,Accepted,Poaceae,Pappophorum,,krapovickasii,,,Roseng.,kew-430965,Accepted,FALSE,FALSE,FALSE,12/26/24
1056,PAPPOPHORUM MUCRONULATUM,PAPPOPHORUM,,mucronulatum,NA,NA,,,kew-430979,TRUE,1.1,Accepted,Poaceae,Pappophorum,,mucronulatum,,,Nees,kew-430979,Accepted,FALSE,FALSE,FALSE,12/26/24
1057,PAPPOSTIPA SPECIOSA,PAPPOSTIPA,,speciosa,NA,NA,,,kew-458969,TRUE,1.1,Unresolved,Poaceae,Pappostipa,,speciosa,,,(Trin. & Rupr.) Romasch.,kew-458969,Unresolved,FALSE,FALSE,FALSE,12/26/24
1058,PARNASSIA PALUSTRIS,PARNASSIA,,palustris,NA,NA,,,kew-2559858,TRUE,1.1,Accepted,Celastraceae,Parnassia,,palustris,,,L.,kew-2559858,Accepted,FALSE,FALSE,FALSE,12/26/24
1059,PARTHENIUM HYSTEROPHORUS,PARTHENIUM,,hysterophorus,NA,NA,,,gcc-22084,TRUE,1.1,Accepted,Compositae,Parthenium,,hysterophorus,,,L.,gcc-22084,Accepted,FALSE,FALSE,FALSE,12/26/24
1060,PARTHENIUM INTEGRIFOLIUM,PARTHENIUM,,integrifolium,NA,NA,,,gcc-84783,TRUE,1.1,Accepted,Compositae,Parthenium,,integrifolium,,,L.,gcc-84783,Accepted,FALSE,FALSE,FALSE,12/26/24
1061,PARTHENOCISSUS QUINQUEFOLIA,PARTHENOCISSUS,,quinquefolia,NA,NA,,,kew-2548124,TRUE,1.1,Accepted,Vitaceae,Parthenocissus,,quinquefolia,,,(L.) Planch.,kew-2548124,Accepted,FALSE,FALSE,FALSE,12/26/24
1062,PASCOPYRUM SMITHII,PASCOPYRUM,,smithii,NA,NA,,,kew-431132,TRUE,1.1,Synonym,Poaceae,Elymus,,smithii,,,(Rydb.) Gould,kew-411583,Accepted,FALSE,FALSE,FALSE,12/26/24
1063,PASPALIDIUM CLEMENTII,PASPALIDIUM,,clementii,NA,NA,,,kew-431143,TRUE,1.1,Accepted,Poaceae,Paspalidium,,clementii,,,(Domin) C.E.Hubb.,kew-431143,Accepted,FALSE,FALSE,FALSE,12/26/24
1064,PASPALIDIUM PALUDIVAGUM,PASPALIDIUM,,paludivagum,NA,NA,,,kew-431167,TRUE,1.1,Accepted,Poaceae,Paspalidium,,paludivagum,,,(Hitchc. & Chase) Parodi,kew-431167,Accepted,FALSE,FALSE,FALSE,12/26/24
1065,PASPALUM DILATATUM,PASPALUM,,dilatatum,NA,NA,,,kew-431483,TRUE,1.1,Accepted,Poaceae,Paspalum,,dilatatum,,,Poir.,kew-431483,Accepted,FALSE,FALSE,FALSE,12/26/24
1066,PASPALUM GARDNERIANUM,PASPALUM,,gardnerianum,NA,NA,,,kew-431631,TRUE,1.1,Accepted,Poaceae,Paspalum,,gardnerianum,,,Nees,kew-431631,Accepted,FALSE,FALSE,FALSE,12/26/24
1067,PASPALUM LAEVE,PASPALUM,,laeve,NA,NA,,,kew-431781,TRUE,1.1,Accepted,Poaceae,Paspalum,,laeve,,,Michx.,kew-431781,Accepted,FALSE,FALSE,FALSE,12/26/24
1068,PASPALUM NOTATUM,PASPALUM,,notatum,NA,NA,,,kew-431974,TRUE,1.1,Accepted,Poaceae,Paspalum,,notatum,,,Flüggé,kew-431974,Accepted,FALSE,FALSE,FALSE,12/26/24
1069,PASPALUM PAUCIFOLIUM,PASPALUM,,paucifolium,NA,NA,,,kew-432045,TRUE,1.1,Accepted,Poaceae,Paspalum,,paucifolium,,,Swallen,kew-432045,Accepted,FALSE,FALSE,FALSE,12/26/24
1070,PASPALUM PLICATULUM,PASPALUM,,plicatulum,NA,NA,,,kew-432096,TRUE,1.1,Accepted,Poaceae,Paspalum,,plicatulum,,,Michx.,kew-432096,Accepted,FALSE,FALSE,FALSE,12/26/24
1071,PASPALUM QUADRIFARIUM,PASPALUM,,quadrifarium,NA,NA,,,kew-432183,TRUE,1.1,Accepted,Poaceae,Paspalum,,quadrifarium,,,Lam.,kew-432183,Accepted,FALSE,FALSE,FALSE,12/26/24
1072,PASPALUM SETACEUM,PASPALUM,,setaceum,NA,NA,,,kew-432309,TRUE,1.1,Accepted,Poaceae,Paspalum,,setaceum,,,Michx.,kew-432309,Accepted,FALSE,FALSE,FALSE,12/26/24
1073,PASPALUM URVILLEI,PASPALUM,,urvillei,NA,NA,,,kew-432441,TRUE,1.1,Accepted,Poaceae,Paspalum,,urvillei,,,Steud.,kew-432441,Accepted,FALSE,FALSE,FALSE,12/26/24
1074,PASPALUM VAGINATUM,PASPALUM,,vaginatum,NA,NA,,,kew-432445,TRUE,1.1,Accepted,Poaceae,Paspalum,,vaginatum,,,Sw.,kew-432445,Accepted,FALSE,FALSE,FALSE,12/26/24
1075,PASSIFLORA PALMATISECTA,PASSIFLORA,,palmatisecta,NA,NA,,,tro-24200083,TRUE,1.1,Accepted,Passifloraceae,Passiflora,,palmatisecta,,,Mast.,tro-24200083,Accepted,FALSE,FALSE,FALSE,12/26/24
1076,PAVONIA CYMBALARIA,PAVONIA,,cymbalaria,NA,NA,,,tro-19600636,TRUE,1.1,Accepted,Malvaceae,Pavonia,,cymbalaria,,,A. St.-Hil. & Naudin,tro-19600636,Accepted,FALSE,FALSE,FALSE,12/26/24
1077,PECTOCARYA HETEROCARPA,PECTOCARYA,,heterocarpa,NA,NA,,,tro-4001028,TRUE,1.1,Accepted,Boraginaceae,Pectocarya,,heterocarpa,,,(I.M. Johnst.) I.M. Johnst.,tro-4001028,Accepted,FALSE,FALSE,FALSE,12/26/24
1078,PECTOCARYA LINEARIS,PECTOCARYA,,linearis,NA,NA,,,tro-4001029,TRUE,1.1,Accepted,Boraginaceae,Pectocarya,,linearis,,,(Ruiz & Pav.) DC.,tro-4001029,Accepted,FALSE,FALSE,FALSE,12/26/24
1079,PECTOCARYA PLATYCARPA,PECTOCARYA,,platycarpa,NA,NA,,,tro-4001032,TRUE,1.1,Accepted,Boraginaceae,Pectocarya,,platycarpa,,,(Munz & I.M. Johnst.) Munz & I.M. Johnst.,tro-4001032,Accepted,FALSE,FALSE,FALSE,12/26/24
1080,PECTOCARYA RECURVATA,PECTOCARYA,,recurvata,NA,NA,,,tro-4000071,TRUE,1.1,Accepted,Boraginaceae,Pectocarya,,recurvata,,,I.M. Johnst.,tro-4000071,Accepted,FALSE,FALSE,FALSE,12/26/24
1081,PECTOCARYA SETOSA,PECTOCARYA,,setosa,NA,NA,,,tro-4000590,TRUE,1.1,Accepted,Boraginaceae,Pectocarya,,setosa,,,A. Gray,tro-4000590,Accepted,FALSE,FALSE,FALSE,12/26/24
1082,PEDICULARIS SYLVATICA,PEDICULARIS,,sylvatica,NA,NA,,,kew-2550419,TRUE,1.1,Accepted,Orobanchaceae,Pedicularis,,sylvatica,,,L.,kew-2550419,Accepted,FALSE,FALSE,FALSE,12/26/24
1083,PELARGONIUM ALCHEMILLOIDES,PELARGONIUM,,alchemilloides,NA,NA,,,tro-13900351,TRUE,1.1,Accepted,Geraniaceae,Pelargonium,,alchemilloides,,,(L.) Aiton,tro-13900351,Accepted,FALSE,FALSE,FALSE,12/26/24
1084,PELARGONIUM RODNEYANUM,PELARGONIUM,,rodneyanum,NA,NA,,,kew-2534639,TRUE,1.1,Unresolved,Geraniaceae,Pelargonium,,rodneyanum,,,Lindl.,kew-2534639,Unresolved,FALSE,FALSE,FALSE,12/26/24
1085,PELTODON LONGIPES,PELTODON,,longipes,NA,NA,,,kew-149754,TRUE,1.1,Accepted,Lamiaceae,Peltodon,,longipes,,,A.St.-Hil. ex Benth.,kew-149754,Accepted,FALSE,FALSE,FALSE,12/26/24
1086,PENNISETUM PURPUREUM,PENNISETUM,,purpureum,NA,NA,,,kew-432901,TRUE,1.1,Accepted,Poaceae,Pennisetum,,purpureum,,,Schumach.,kew-432901,Accepted,FALSE,FALSE,FALSE,12/26/24
