"","site_code","Taxon","mean.before.control","mean.before.drought","mean.after.control","mean.after.drought","drought.after.minus.before","control.after.minus.before","cover.change","mean.after.drought.plus","mean.before.drought.plus","mean.after.control.plus","mean.before.control.plus","drought.after.minus.before.plus","control.after.minus.before.plus","cover.change.plus","relative.cover.change","log.fold.change.cover"
"422","scruzh.us","LINUM BIENNE",1.033563767,1.661239833,3.6585366,6.29785905,4.636619217,2.624972833,2.011646384,6.29785915,1.661239933,3.6585367,1.033563867,4.636619217,2.624972833,2.011646384,1.21093066933878,1.07100249746808
"423","marcdrt.ar","CAREX SORORIA",1,1.666666667,1,1,-0.666666667,0,-0.666666667,1.0000001,1.666666767,1.0000001,1.0000001,-0.666666667,0,-0.666666667,-0.399999976120001,0.600000023879999
"424","lygraold.no","RHYTIDIADELPHUS SQUARROSUS",2,1.666666667,1,1,-0.666666667,-1,0.333333333,1.0000001,1.666666767,1.0000001,2.0000001,-0.666666667,-1,0.333333333,0.199999987760001,1.19999998776
"425","marcdrt.ar","HORDEUM PUSILLUM",2.333333333,1.666666667,1.5,1,-0.666666667,-0.833333333,0.166666666,1.0000001,1.666666767,1.5000001,2.333333433,-0.666666667,-0.833333333,0.166666666,0.0999999935800003,0.933333348124443
"426","elvadrt.ee","EQUISETUM ARVENSE",2,1.666666667,1,1.333333333,-0.333333334,-1,0.666666666,1.333333433,1.666666767,1.0000001,2.0000001,-0.333333334,-1,0.666666666,0.399999975520001,1.59999994328
"427","elvadrt.ee","RANUNCULUS ACRIS",4.333333333,1.666666667,2,2,0.333333333,-2.333333333,2.666666666,2.0000001,1.666666767,2.0000001,4.333333433,0.333333333,-2.333333333,2.666666666,1.59999990328001,2.59999990328001
"428","marcdrt.ar","HYDROCOTYLE BONARIENSIS",1,1.666666667,1.5,2.333333333,0.666666666,0.5,0.166666666,2.333333433,1.666666767,1.5000001,1.0000001,0.666666666,0.5,0.166666666,0.0999999935800003,0.933333348124443
"429","marcdrt.ar","BROMUS CATHARTICUS",10.33333333,1.666666667,9.75,15,13.333333333,-0.58333333,13.916666663,15.0000001,1.666666767,9.7500001,10.33333343,13.333333333,-0.58333333,13.916666663,8.34999949513003,9.53846101923632
"430","spvdrt.ar","NASSELLA TENUIS",2,1.666666667,15.66666667,16.66666667,15.000000003,13.66666667,1.333333333,16.66666677,1.666666767,15.66666677,2.0000001,15.000000003,13.66666667,1.333333333,0.799999951640004,1.27659573115437
"431","charleville.au","HYPOCHAERIS RADICATA",2,1.666666667,0,0,-1.666666667,-2,0.333333333,1e-07,1.666666767,1e-07,2.0000001,-1.666666667,-2,0.333333333,0.199999987760001,1.19999998776
"432","konzadrt.us","ERAGROSTIS SPECTABILIS",9,1.666666667,0,0,-1.666666667,-9,7.333333333,1e-07,1.666666767,1e-07,9.0000001,-1.666666667,-9,7.333333333,4.39999973492002,5.39999973492001
"433","scruzm.us","VICIA SATIVA",1.781529067,1.6889139,1.58466315,0,-1.6889139,-0.196865917,-1.492047983,1e-07,1.688914,1.58466325,1.781529167,-1.6889139,-0.196865917,-1.492047983,-0.883436328315118,6.65653798993363e-08
"434","passogavia.it","PHYTEUMA HEMISPHAERICUM",2,1.7,2.4,2.3,0.6,0.4,0.2,2.3000001,1.7000001,2.4000001,2.0000001,0.6,0.4,0.2,0.117647051903114,1.12745097248654
"435","allmendb.ch","ECHIUM VULGARE",0,1.75,0.25,0.375,-1.375,0.25,-1.625,0.3750001,1.7500001,0.2500001,1e-07,-1.375,0.25,-1.625,-0.928571375510207,8.57142693877606e-08
"436","cdpt_drt.us","COREOPSIS TINCTORIA",2,1.75,3.5,2.25,0.5,1.5,-1,2.2500001,1.7500001,3.5000001,2.0000001,0.5,1.5,-1,-0.571428538775512,0.734693883965014
"437","passogavia.it","SCORZONEROIDES HELVETICA",3.2,1.8,3.96,1.8,0,0.76,-0.76,1.8000001,1.8000001,3.9600001,3.2000001,0,0.76,-0.76,-0.422222198765433,0.808080812927252
"438","kiskun.hu","ALKANNA TINCTORIA",3.666666667,1.833333333,0,0,-1.833333333,-3.666666667,1.833333334,1e-07,1.833333433,1e-07,3.666666767,-1.833333333,-3.666666667,1.833333334,0.999999946000003,1.999999946
"439","ebro.es","THYMUS VULGARIS",1.792457333,1.860816222,1.888433582,2.008951389,0.148135167,0.095976249,0.0521589179999999,2.008951489,1.860816322,1.888433682,1.792457433,0.148135167,0.095976249,0.0521589179999997,0.0280301270917161,1.02473850666797
"440","allmendb.ch","ACHILLEA MILLEFOLIUM",1.333333333,1.875,1.833333333,1.25,-0.625,0.5,-1.125,1.2500001,1.8750001,1.833333433,1.333333433,-0.625,0.5,-1.125,-0.599999968000002,0.484848507662074
"441","allmendb.ch","LOTUS CORNICULATUS",0,1.916666667,0.916666667,1.333333333,-0.583333334,0.916666667,-1.500000001,1.333333433,1.916666767,0.916666767,1e-07,-0.583333334,0.916666667,-1.500000001,-0.782608655206051,7.58893214568958e-08
"442","cdpt_drt.us","LITHOSPERMUM INCISUM",1.75,1.916666667,2.75,2.166666667,0.25,1,-0.75,2.166666767,1.916666767,2.7500001,1.7500001,0.25,1,-0.75,-0.391304327342156,0.719367599535627
"443","scruzm.us","BRACHYPODIUM DISTACHYON",2.3809524,1.95238095,1.0416667,1.8348624,-0.11751855,-1.3392857,1.22176715,1.8348625,1.95238105,1.0416668,2.3809525,-0.11751855,-1.3392857,1.22176715,0.625783143101087,2.14813143235625
"444","kiskun.hu","MINUARTIA GLOMERATA",0.75,2,0.2,0.07,-1.93,-0.55,-1.38,0.0700001,2.0000001,0.2000001,0.7500001,-1.93,-0.55,-1.38,-0.689999965500002,0.131250132812449
"445","cdpt_drt.us","DICHANTHELIUM OLIGOSANTHES",1.25,2,3,0.5,-1.5,1.75,-3.25,0.5000001,2.0000001,3.0000001,1.2500001,-1.5,1.75,-3.25,-1.62499991875,0.104166687152778
"446","elvadrt.ee","STELLARIA GRAMINEA",1.5,2,1,1,-1,-0.5,-0.5,1.0000001,2.0000001,1.0000001,1.5000001,-1,-0.5,-0.5,-0.249999987500001,0.750000012499999
"447","brokenh.au","SOLANUM ELLIPTICUM",2,2,1,1,-1,-1,0,1.0000001,2.0000001,1.0000001,2.0000001,-1,-1,0,0,1
"448","rhijn.nl","TRIFOLIUM PRATENSE",2,2,1,1,-1,-1,0,1.0000001,2.0000001,1.0000001,2.0000001,-1,-1,0,0,1
"449","kernb.ca","LACTUCA TATARICA",0.5,2,2,1.25,-0.75,1.5,-2.25,1.2500001,2.0000001,2.0000001,0.5000001,-0.75,1.5,-2.25,-1.12499994375,0.156250028124999
"450","elvadrt.ee","VICIA SEPIUM",2,2,2.333333333,1.666666667,-0.333333333,0.333333333,-0.666666666,1.666666767,2.0000001,2.333333433,2.0000001,-0.333333333,0.333333333,-0.666666666,-0.333333316333334,0.71428572677551
"451","oreac.us","ACMISPON AMERICANUS",0.75,2,0.5,2,0,-0.25,0.25,2.0000001,2.0000001,0.5000001,0.7500001,0,-0.25,0.25,0.12499999375,1.49999990000002
"452","lygraint.no","VACCINIUM MYRTILLUS",2,2,5,2,0,3,-3,2.0000001,2.0000001,5.0000001,2.0000001,0,3,-3,-1.499999925,0.400000012
"453","marcdrt.ar","STENOTAPHRUM SECUNDATUM",3,2,1.5,2,0,-1.5,1.5,2.0000001,2.0000001,1.5000001,3.0000001,0,-1.5,1.5,0.749999962500002,1.99999993333334
"454","matador.ca","KOELERIA MACRANTHA",1.25,2,1.833333333,2.5,0.5,0.583333333,-0.0833333329999999,2.5000001,2.0000001,1.833333433,1.2500001,0.5,0.583333333,-0.0833333329999999,-0.0416666644166667,0.852272740599173
"455","cowidrt.ca","VALERIANELLA LOCUSTA",1.8,2,1.8,2.5,0.5,0,0.5,2.5000001,2.0000001,1.8000001,1.8000001,0.5,0,0.5,0.249999987500001,1.2499999875
"456","kernb.ca","ACHILLEA MILLEFOLIUM",1,2,1.333333333,2.666666667,0.666666667,0.333333333,0.333333334,2.666666767,2.0000001,1.333333433,1.0000001,0.666666667,0.333333333,0.333333334,0.166666658666667,1.000000012875
"457","kernnu.ca","ARTEMISIA LUDOVICIANA",1,2,0.75,3,1,-0.25,1.25,3.0000001,2.0000001,0.7500001,1.0000001,1,-0.25,1.25,0.624999968750002,1.99999990000001
"458","elvadrt.ee","FESTUCA RUBRA",1.333333333,2,3,3,1,1.666666667,-0.666666667,3.0000001,2.0000001,3.0000001,1.333333433,1,1.666666667,-0.666666667,-0.333333316833334,0.666666683166666
"459","ukulingadrt.za","SENECIO CORONATUS",1.5,2,7.5,3,1,6,-5,3.0000001,2.0000001,7.5000001,1.5000001,1,6,-5,-2.49999987500001,0.300000011
"460","lygraold.no","RHYTIDIADELPHUS LOREUS",2,2,4,3,1,2,-1,3.0000001,2.0000001,4.0000001,2.0000001,1,2,-1,-0.499999975000002,0.75000000625
"461","rhijn.nl","RANUNCULUS ACRIS",2.6,2,3,3,1,0.4,0.6,3.0000001,2.0000001,3.0000001,2.6000001,1,0.4,0.6,0.299999985000001,1.299999985
"462","cowidrt.ca","GERANIUM MOLLE",1.5,2,3,3.5,1.5,1.5,0,3.5000001,2.0000001,3.0000001,1.5000001,1.5,1.5,2.22044604925031e-16,1.11022296911401e-16,0.875000010416666
"463","cedarsav.us","PANICUM ACUMINATUM",3.2,2,3,4,2,-0.2,2.2,4.0000001,2.0000001,3.0000001,3.2000001,2,-0.2,2.2,1.099999945,2.13333327555556
"464","teshio.jp","STELLARIA GRAMINEA",1.75,2,3.666666667,4.75,2.75,1.916666667,0.833333333,4.7500001,2.0000001,3.666666767,1.7500001,2.75,1.916666667,0.833333333000001,0.416666645666668,1.13352272821565
"465","teshio.jp","RANUNCULUS REPENS",5,2,7,5,3,2,1,5.0000001,2.0000001,7.0000001,5.0000001,3,2,1,0.499999975000002,1.78571424234694
"466","baddrt.de","BROMUS STERILIS",0,2,0.1025,5,3,0.1025,2.8975,5.0000001,2.0000001,0.1025001,1e-07,3,0.1025,2.8975,1.4487499275625,2.43902193753958e-06
"467","jilpanger.au","NEURACHNE ALOPECUROIDEA",0.833333333,2,0.666666667,6.666666667,4.666666667,-0.166666666,4.833333333,6.666666767,2.0000001,0.666666767,0.833333433,4.666666667,-0.166666666,4.833333333,2.41666654566667,4.1666663922917
"468","cedarsav.us","COMANDRA UMBELLATA",1.6,2,9.666666667,6.666666667,4.666666667,8.066666667,-3.4,6.666666767,2.0000001,9.666666767,1.6000001,4.666666667,8.066666667,-3.4,-1.699999915,0.551724147404518
"469","ukulingadrt.za","CEPHALARIA PUNGENS",1.666666667,2,15.75,7,5,14.083333333,-9.083333333,7.0000001,2.0000001,15.7500001,1.666666767,5,14.083333333,-9.083333333,-4.54166643941668,0.370370377087595
"470","kernnu.ca","SONCHUS ARVENSIS",1.166666667,2,14,7.166666667,5.166666667,12.833333333,-7.666666666,7.166666767,2.0000001,14.0000001,1.166666767,5.166666667,12.833333333,-7.666666666,-3.83333314133334,0.29861112390873
"471","ukulingadrt.za","SENECIO BUPLEUROIDES",3,2,8.166666667,7.333333333,5.333333333,5.166666667,0.166666666,7.333333433,2.0000001,8.166666767,3.0000001,5.333333333,5.166666667,0.166666666000001,0.0833333288333341,1.34693875481924
"472","oreaa.us","VENTENATA DUBIA",1.3,2,5.8,8.75,6.75,4.5,2.25,8.7500001,2.0000001,5.8000001,1.3000001,6.75,4.5,2.25,1.12499994375,0.980603468976663
"473","biddulph.ca","PSORALEA LANCEOLATA",1.5,2,6.5,11,9,5,4,11.0000001,2.0000001,6.5000001,1.5000001,9,5,4,1.99999990000001,1.26923078239645
"474","sand.us","LIATRIS COKERI",7,2,26,14,12,19,-7,14.0000001,2.0000001,26.0000001,7.0000001,12,19,-7,-3.49999982500001,1.88461532352071
"475","brokenh.au","GOODENIA CYCLOPTERA",1,2,0,0,-2,-1,-1,1e-07,2.0000001,1e-07,1.0000001,-2,-1,-1,-0.499999975000001,0.500000024999999
"476","cobar.au","RHODANTHE FLORIBUNDA",1,2,0,0,-2,-1,-1,1e-07,2.0000001,1e-07,1.0000001,-2,-1,-1,-0.499999975000001,0.500000024999999
"477","rhijn.nl","FESTUCA PRATENSIS",1,2,0,0,-2,-1,-1,1e-07,2.0000001,1e-07,1.0000001,-2,-1,-1,-0.499999975000001,0.500000024999999
"478","nplatte.us","SPHAERALCEA COCCINEA",2,2,2,0,-2,0,-2,1e-07,2.0000001,2.0000001,2.0000001,-2,0,-2,-0.999999950000003,4.99999975000001e-08
"479","cedartrait.us","LINARIA VULGARIS",2,2,0,0,-2,-2,0,1e-07,2.0000001,1e-07,2.0000001,-2,-2,0,0,1
"480","lygraint.no","ERIOPHORUM ANGUSTIFOLIUM",2,2,0,0,-2,-2,0,1e-07,2.0000001,1e-07,2.0000001,-2,-2,0,0,1
"481","marcdrt.ar","CYCLOSPERMUM LEPTOPHYLLUM",2,2,0,0,-2,-2,0,1e-07,2.0000001,1e-07,2.0000001,-2,-2,0,0,1
"482","purdue.us","RUDBECKIA HIRTA",2,2,0,0,-2,-2,0,1e-07,2.0000001,1e-07,2.0000001,-2,-2,0,0,1
"483","cedarsav.us","PANICUM OLIGOSANTHES",2.5,2,5,0,-2,2.5,-4.5,1e-07,2.0000001,5.0000001,2.5000001,-2,2.5,-4.5,-2.24999988750001,2.499999925e-08
"484","cedarsav.us","ANEMONE CYLINDRICA",3,2,0,0,-2,-3,1,1e-07,2.0000001,1e-07,3.0000001,-2,-3,1,0.499999975000001,1.499999975
"485","cobar.au","RHODANTHE PYGMAEA",3,2,0,0,-2,-3,1,1e-07,2.0000001,1e-07,3.0000001,-2,-3,1,0.499999975000001,1.499999975
"486","rhijn.nl","AGROSTIS GIGANTEA",4,2,0,0,-2,-4,2,1e-07,2.0000001,1e-07,4.0000001,-2,-4,2,0.999999950000003,1.99999995
"487","cedarsav.us","SYMPHYOTRICHUM OOLENTANGIENSE",6.6,2,7.666666667,0,-2,1.066666667,-3.066666667,1e-07,2.0000001,7.666666767,6.6000001,-2,1.066666667,-3.066666667,-1.53333325683334,4.30434761975615e-08
"488","cedarsav.us","ERAGROSTIS SPECTABILIS",9,2,0,0,-2,-9,7,1e-07,2.0000001,1e-07,9.0000001,-2,-9,7,3.49999982500001,4.49999982500001
"489","nplatte.us","ARTEMISIA FRIGIDA",13.5,2,30,0,-2,16.5,-18.5,1e-07,2.0000001,30.0000001,13.5000001,-2,16.5,-18.5,-9.24999953750002,2.24999989666667e-08
"490","cobar.au","BRACHYSCOME CAMPYLOCARPA",20,2,0,0,-2,-20,18,1e-07,2.0000001,1e-07,20.0000001,-2,-20,18,8.99999955000002,9.99999955000002
"491","marcdrt.ar","JUNCUS MICROCEPHALUS",0,2,1.5,0,-2,1.5,-3.5,1e-07,2.0000001,1.5000001,1e-07,-2,1.5,-3.5,-1.7499999125,3.33333294444448e-15
"492","gmmolar.us","ERIOPHYLLUM WALLACEI",2,2.033333333,1.857142857,0.571428571,-1.461904762,-0.142857143,-1.319047619,0.571428671,2.033333433,1.857142957,2.0000001,-1.461904762,-0.142857143,-1.319047619,-0.648711911972974,0.3026482082616
"493","baddrt.de","SONCHUS ASPER",2,2.125,0.35,1,-1.125,-1.65,0.525,1.0000001,2.1250001,0.3500001,2.0000001,-1.125,-1.65,0.525,0.247058811903115,2.68907513876153
"494","oreaa.us","ERIOGONUM SPHAEROCEPHALUM",3.5,2.125,2.25,2.75,0.625,-1.25,1.875,2.7500001,2.1250001,2.2500001,3.5000001,0.625,-1.25,1.875,0.882352899653981,2.01307184194114
"495","ebro.es","HELIANTHEMUM LAVANDULIFOLIUM",1.612688,2.126979556,2.534224,2.691667611,0.564688055,0.921536,-0.356847945,2.691667711,2.126979656,2.5342241,1.6126881,0.564688055,0.921536,-0.356847945,-0.167772147699376,0.805310707248882
"496","scruzm.us","ESCHSCHOLZIA CALIFORNICA",2.27999152,2.15223665,7.29629878,4.350330267,2.198093617,5.01630726,-2.818213643,4.350330367,2.15223675,7.29629888,2.27999162,2.198093617,5.01630726,-2.818213643,-1.30943477431096,0.631630119032133
"497","biddulph.ca","FESTUCA ALTAICA",0.666666667,2.166666667,2,0.5,-1.666666667,1.333333333,-3,0.5000001,2.166666767,2.0000001,0.666666767,-1.666666667,1.333333333,-3,-1.38461532049704,0.0769230964763316
"498","matador.ca","ARTEMISIA FRIGIDA",2.333333333,2.166666667,2,1.333333333,-0.833333334,-0.333333333,-0.500000001,1.333333433,2.166666767,2.0000001,2.333333433,-0.833333334,-0.333333333,-0.500000001,-0.230769220544379,0.717948733138066
"499","allmendo.ch","ANTHYLLIS VULNERARIA",1,2.166666667,0.875,1.5,-0.666666667,-0.125,-0.541666667,1.5000001,2.166666767,0.8750001,1.0000001,-0.666666667,-0.125,-0.541666667,-0.249999988576923,0.791208796014009
"500","allmendb.ch","THYMUS SERPYLLUM",2.416666667,2.166666667,2.166666667,1.666666667,-0.5,-0.25,-0.25,1.666666767,2.166666767,2.166666767,2.416666767,-0.5,-0.25,-0.25,-0.11538461004142,0.857988173489759
"501","scruzh.us","AVENA BARBATA",0.877193,2.173913,1.5998551,0,-2.173913,0.7226621,-2.8965751,1e-07,2.1739131,1.5998552,0.8771931,-2.173913,0.7226621,-2.8965751,-1.33242451135696,2.5221583522607e-08
"502","oreaa.us","BROMUS JAPONICUS",0.625,2.25,0.5,0.5,-1.75,-0.125,-1.625,0.5000001,2.2500001,0.5000001,0.6250001,-1.75,-0.125,-1.625,-0.722222190123458,0.277777809876542
"503","allmendo.ch","PIMPINELLA SAXIFRAGA",1.916666667,2.25,2.333333333,2.166666667,-0.0833333330000001,0.416666666,-0.499999999,2.166666767,2.2500001,2.333333433,1.916666767,-0.0833333330000001,0.416666666,-0.499999999,-0.222222211901235,0.791005300099311
"504","oreaa.us","ERIGERON BLOOMERI",4.625,2.25,5,2.25,0,0.375,-0.375,2.2500001,2.2500001,5.0000001,4.6250001,0,0.375,-0.375,-0.16666665925926,0.9250000015
"505","kiskun.hu","ARTEMISIA CAMPESTRIS",5.25,2.25,7,3,0.75,1.75,-1,3.0000001,2.2500001,7.0000001,5.2500001,0.75,1.75,-1,-0.444444424691359,0.999999993650794
"506","kernb.ca","AGROSTIS SCABRA",3.5,2.333333333,3,1.333333333,-1,-0.5,-0.5,1.333333433,2.333333433,3.0000001,3.5000001,-1,-0.5,-0.5,-0.214285705132653,0.666666684849205
"507","cowidrt.ca","DODECATHEON HENDERSONII",2.333333333,2.333333333,2.333333333,2.666666667,0.333333334,0,0.333333334,2.666666767,2.333333433,2.333333433,2.333333433,0.333333334,0,0.333333334,0.142857137040816,1.14285713704082
"508","lygraold.no","POTENTILLA ERECTA",5,2.333333333,3,3,0.666666667,-2,2.666666667,3.0000001,2.333333433,3.0000001,5.0000001,0.666666667,-2,2.666666667,1.14285709418368,2.14285709418368
"509","mattheis.ca","GAURA COCCINEA",1,2.333333333,4.333333333,3.5,1.166666667,3.333333333,-2.166666666,3.5000001,2.333333433,4.333333433,1.0000001,1.166666667,3.333333333,-2.166666666,-0.928571388622451,0.346153867912087
"510","brokenh.au","THYRIDOLEPIS MITCHELLIANA",1,2.333333333,0,0,-2.333333333,-1,-1.333333333,1e-07,2.333333433,1e-07,1.0000001,-2.333333333,-1,-1.333333333,-0.571428546877552,0.428571453122448
"511","cobar.au","GOODENIA CYCLOPTERA",1,2.333333333,0,0,-2.333333333,-1,-1.333333333,1e-07,2.333333433,1e-07,1.0000001,-2.333333333,-1,-1.333333333,-0.571428546877552,0.428571453122448
"512","cedartrait.us","AGROSTIS STOLONIFERA",5,2.333333333,0,0,-2.333333333,-5,2.666666667,1e-07,2.333333433,1e-07,5.0000001,-2.333333333,-5,2.666666667,1.14285709418368,2.14285709418368
"513","allmendb.ch","SALVIA PRATENSIS",1.5,2.375,1.125,3.25,0.875,-0.375,1.25,3.2500001,2.3750001,1.1250001,1.5000001,0.875,-0.375,1.25,0.52631576731302,1.82456134227968
"514","cowidrt.ca","VICIA SATIVA",2.8,2.4,1,1.75,-0.65,-1.8,1.15,1.7500001,2.4000001,1.0000001,2.8000001,-0.65,-1.8,1.15,0.47916664670139,2.0416665670139
"515","cowidrt.ca","POA PRATENSIS",6.2,2.4,3.8,2.8,0.4,-2.4,2.8,2.8000001,2.4000001,3.8000001,6.2000001,0.4,-2.4,2.8,1.16666661805556,1.90350874120883
"516","jrnchi.us","CROTON POTTSII",4.850794314,2.416310667,2.714294733,1.746526875,-0.669783792,-2.136499581,1.466715789,1.746526975,2.416310767,2.714294833,4.850794414,-0.669783792,-2.136499581,1.466715789,0.60700627130881,1.29174966442409
"517","jrnchi.us","ACOURTIA NANA",0.9663452,2.4220811,1.1698078,0.6207045,-1.8013766,0.2034626,-2.0048392,0.6207046,2.4220812,1.1698079,0.9663453,-1.8013766,0.2034626,-2.0048392,-0.827734099088008,0.211696683351417
"518","gmgranite.us","ERODIUM CICUTARIUM",3.142857143,2.428571429,2.142857143,6.714285714,4.285714285,-1,5.285714285,6.714285814,2.428571529,2.142857243,3.142857243,4.285714285,-1,5.285714285,2.17647049793772,4.05490179302665
"519","cowidrt.ca","GALIUM APARINE",1,2.5,1,1,-1.5,0,-1.5,1.0000001,2.5000001,1.0000001,1.0000001,-1.5,0,-1.5,-0.599999976000001,0.400000023999999
"520","lygraint.no","LYSIMACHIA EUROPAEA",3,2.5,2,1,-1.5,-1,-0.5,1.0000001,2.5000001,2.0000001,3.0000001,-1.5,-1,-0.5,-0.199999992,0.600000025999998
"521","allmendb.ch","PIMPINELLA SAXIFRAGA",4,2.5,2.5,2.416666667,-0.0833333330000001,-1.5,1.416666667,2.416666767,2.5000001,2.5000001,4.0000001,-0.0833333330000001,-1.5,1.416666667,0.566666644133334,1.54666664581333
"522","matador.ca","COMANDRA UMBELLATA",1.5,2.5,5.25,3.5,1,3.75,-2.75,3.5000001,2.5000001,5.2500001,1.5000001,1,3.75,-2.75,-1.099999956,0.40000001447619
"523","cedartrait.us","KOELERIA MICRATHERA",2,2.5,5,4,1.5,3,-1.5,4.0000001,2.5000001,5.0000001,2.0000001,1.5,3,-1.5,-0.599999976000001,0.6400000096
"524","kernb.ca","ROSA ARKANSANA",0.75,2.5,1,5.666666667,3.166666667,0.25,2.916666667,5.666666767,2.5000001,1.0000001,0.7500001,3.166666667,0.25,2.916666667,1.16666662013334,1.70000001876666
"525","kernnu.ca","ROSA ARKANSANA",1,2.5,1,9.25,6.75,0,6.75,9.2500001,2.5000001,1.0000001,1.0000001,6.75,0,6.75,2.699999892,3.699999892
"526","ethadb.au","PTILOTUS POLYSTACHYUS",2,2.5,0,21,18.5,-2,20.5,21.0000001,2.5000001,1e-07,2.0000001,18.5,-2,20.5,8.19999967200001,168000002.48
"527","cedartrait.us","AMORPHA CANESCENS",6.166666667,2.5,3,0,-2.5,-3.166666667,0.666666667,1e-07,2.5000001,3.0000001,6.166666767,-2.5,-3.166666667,0.666666667000001,0.266666656133334,8.22222175303706e-08
"528","scruzl.us","MEDICAGO POLYMORPHA",9.4,2.5,0,0,-2.5,-9.4,6.9,1e-07,2.5000001,1e-07,9.4000001,-2.5,-9.4,6.9,2.7599998896,3.7599998896
"529","scruzm.us","MEDICAGO POLYMORPHA",9.4,2.5,0,0,-2.5,-9.4,6.9,1e-07,2.5000001,1e-07,9.4000001,-2.5,-9.4,6.9,2.7599998896,3.7599998896
"530","cerrillos.ar","BOUTELOUA ARISTIDOIDES",0,2.505,12.815,36.565,34.06,12.815,21.245,36.5650001,2.5050001,12.8150001,1e-07,34.06,12.815,21.245,8.48103758558733,1.13904063445453e-07
"531","nnss.us","GRAYIA SPINOSA",5.146001,2.58690782,6.9210625,3.24872212,0.6618143,1.7750615,-1.1132472,3.24872222,2.58690792,6.9210626,5.1460011,0.6618143,1.7750615,-1.1132472,-0.430338935295385,0.933745895370236
"532","allmendo.ch","SALVIA PRATENSIS",0,2.625,0.5,3.875,1.25,0.5,0.75,3.8750001,2.6250001,0.5000001,1e-07,1.25,0.5,0.75,0.285714274829932,2.95238032562371e-07
"533","kernnu.ca","CIRSIUM ARVENSE",1.5,2.666666667,2.666666667,0.75,-1.916666667,1.166666667,-3.083333334,0.7500001,2.666666767,2.666666767,1.5000001,-1.916666667,1.166666667,-3.083333334,-1.1562499567461,0.15820314473584
"534","quilpie.au","ERAGROSTIS SETIFOLIA",1.5,2.666666667,2,2,-0.666666667,0.5,-1.166666667,2.0000001,2.666666767,2.0000001,1.5000001,-0.666666667,0.5,-1.166666667,-0.437499983664063,0.562500016335937
"535","allmendo.ch","BRIZA MEDIA",1.666666667,2.666666667,1.833333333,2.416666667,-0.25,0.166666666,-0.416666666,2.416666767,2.666666767,1.833333433,1.666666767,-0.25,0.166666666,-0.416666666,-0.156249993871094,0.82386364437868
"536","nnss.us","LYCIUM PALLIDUM",4.6258503,2.680278,5.1748451,2.779884733,0.0996067329999999,0.5489948,-0.449388067,2.779884833,2.6802781,5.1748452,4.6258504,0.0996067329999999,0.5489948,-0.449388067,-0.167664716209859,0.927131137279616
"537","allmendb.ch","HELICTOTRICHON PRATENSE",2.666666667,2.75,2.75,4.25,1.5,0.0833333330000001,1.416666667,4.2500001,2.7500001,2.7500001,2.666666767,1.5,0.0833333330000001,1.416666667,0.515151496539946,1.49862257218833
"538","scruzm.us","CARDUUS PYCNOCEPHALUS",1.7424088,2.76846785,6.8493151,7.11889028,4.35042243,5.1069063,-0.75648387,7.11889038,2.76846795,6.8493152,1.7424089,4.35042243,5.1069063,-0.75648387,-0.273250000961723,0.654147571706427
"539","gmmolar.us","ACMISPON STRIGOSUS",3.416666667,2.771428571,0,0,-2.771428571,-3.416666667,0.645238096,1e-07,2.771428671,1e-07,3.416666767,-2.771428571,-3.416666667,0.645238096,0.23281786132608,1.23281786132608
"540","scruzm.us","GERANIUM DISSECTUM",2.8,2.8,3.577370567,2.92613635,0.12613635,0.777370567,-0.651234217,2.92613645,2.8000001,3.577370667,2.8000001,0.12613635,0.777370567,-0.651234217,-0.232583640622013,0.817957299474888
"541","scruzl.us","GERANIUM DISSECTUM",2.8,2.8,20.95602862,3.799262233,0.999262233,18.15602862,-17.156766387,3.799262333,2.8000001,20.95602872,2.8000001,0.999262233,18.15602862,-17.156766387,-6.12741634794942,0.18129686610775
"542","kernnu.ca","STIPA CURTISETA",3.166666667,2.833333333,1,6,3.166666667,-2.166666667,5.333333334,6.0000001,2.833333433,1.0000001,3.166666767,3.166666667,-2.166666667,5.333333334,1.88235287519723,6.70588177069902
"543","capwhite.us","PLANTAGO OVATA",1.428571429,2.857142857,9.5,4.571428571,1.714285714,8.071428571,-6.357142857,4.571428671,2.857142957,9.5000001,1.428571529,1.714285714,8.071428571,-6.357142857,-2.22499992218625,0.240601514972616
"544","nnss.us","MENTZELIA ASPERA",2.343982057,2.874968975,2.616757683,0.27565495,-2.599314025,0.272775626,-2.872089651,0.27565505,2.874969075,2.616757783,2.343982157,-2.599314025,0.272775626,-2.872089651,-0.998998450444202,0.0858862325340642
"545","oreaa.us","SEDUM STENOPETALUM",2.666666667,2.875,3.5,2.875,0,0.833333333,-0.833333333,2.8750001,2.8750001,3.5000001,2.666666767,0,0.833333333,-0.833333333,-0.289855062265911,0.761904768802721
"546","oreac.us","ELYMUS ELYMOIDES",17,2.875,7,5.833333333,2.958333333,-10,12.958333333,5.833333433,2.8750001,7.0000001,17.0000001,2.958333333,-10,12.958333333,4.50724621992187,4.92753610327411
"547","scruzh.us","HOLCUS LANATUS",1.868274733,2.909544633,13.7898687,14.5281933,11.618648667,11.921593967,-0.302945299999999,14.5281934,2.909544733,13.7898688,1.868274833,11.618648667,11.921593967,-0.302945300000001,-0.104121203762225,0.676499069002813
